Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
904194,Men 35-44,Market Expansion,15 Days,Pinterest,0.09,$500.00,1.312004915,Miami,Spanish,828,3680,1,Food,31-01-2022,Bistro Bliss
820622,All Ages,Increase Sales,15 Days,Facebook,0.01,$500.00,7.05,New York,French,1411,5701,6,Technology,02-12-2022,Cyber Circuit
334360,Women 35-44,Market Expansion,15 Days,Instagram,0.03,$500.00,6.86,Los Angeles,English,1412,5701,3,Fashion,04-11-2022,Mode Maven
388771,Men 45-60,Increase Sales,15 Days,Instagram,0.07,$500.00,6.87,Austin,Spanish,1412,5701,5,Food,11-04-2022,Nosh Nirvana
871230,Women 25-34,Brand Awareness,15 Days,Pinterest,0.08,$500.00,0.096523522,New York,Spanish,829,3681,1,Home,30-07-2022,Hearth Harmony
984336,Men 18-24,Product Launch,15 Days,Twitter,0.11,$500.00,4.1,Las Vegas,French,1412,5702,3,Food,13-09-2022,Feast Flavors
810125,Men 25-34,Product Launch,15 Days,Instagram,0.08,$500.00,6.55,Los Angeles,Spanish,1412,5703,8,Fashion,13-09-2022,Fiber Fashion
754855,Men 18-24,Product Launch,15 Days,Twitter,0.02,$500.00,3.27,Los Angeles,Spanish,1412,5703,7,Home,22-08-2022,Hearth Harmony
128835,Women 18-24,Market Expansion,15 Days,Pinterest,0.04,$500.00,0.538029264,New York,English,829,3682,1,Food,15-02-2022,Feast Flavors
782570,Men 25-34,Brand Awareness,15 Days,Pinterest,0.04,$500.00,0.06077407,Austin,Spanish,829,3682,1,Health,01-05-2022,Pulse Point
128916,Women 45-60,Increase Sales,15 Days,Twitter,0.05,$500.00,1.27,Los Angeles,French,1413,5704,2,Fashion,02-11-2022,Vogue Visions
262889,Men 35-44,Brand Awareness,15 Days,Pinterest,0.07,$500.00,0.588078497,Los Angeles,Spanish,829,3683,1,Health,25-11-2022,Heal Hub
738686,Women 45-60,Brand Awareness,15 Days,Pinterest,0.11,$500.00,0.466530358,Los Angeles,Spanish,829,3683,1,Health,12-06-2022,Balance Beam
858849,All Ages,Product Launch,15 Days,Pinterest,0.06,$500.00,0.734651254,Las Vegas,Spanish,829,3683,1,Health,18-02-2022,Well Wish
950769,Women 18-24,Market Expansion,15 Days,Pinterest,0.04,$500.00,0.053624179,Los Angeles,Spanish,829,3684,1,Food,29-12-2022,Feast Flavors
259632,Women 18-24,Brand Awareness,15 Days,Twitter,0.02,$500.00,6.38,Miami,Spanish,1413,5706,2,Food,28-03-2022,Nosh Nirvana
437450,Women 45-60,Market Expansion,15 Days,Facebook,0.09,$500.00,5.12,Los Angeles,Spanish,1413,5706,5,Health,14-04-2022,Aura Align
237085,Men 45-60,Increase Sales,15 Days,Pinterest,0.12,$500.00,0.209134298,Austin,English,830,3684,1,Food,12-09-2022,Dine Divine
359291,Men 18-24,Product Launch,15 Days,Facebook,0.07,$500.00,4.04,Los Angeles,Spanish,1414,5707,5,Food,01-11-2022,Culinary Quest
517094,All Ages,Brand Awareness,15 Days,Instagram,0.05,$500.00,1.94,Austin,English,1414,5708,3,Technology,10-06-2022,Tech Titans
542361,Women 18-24,Increase Sales,15 Days,Twitter,0.01,$500.00,1.96,Austin,English,1414,5708,8,Health,23-03-2022,Vigor Valley
560140,Women 35-44,Increase Sales,15 Days,Twitter,0.06,$500.00,0.65,Las Vegas,French,1414,5708,5,Technology,19-11-2022,Pixel Pioneers
233219,Women 18-24,Brand Awareness,15 Days,Facebook,0.05,$500.00,7.99,Las Vegas,Spanish,1414,5709,2,Home,17-05-2022,Homely Haven
710283,Women 35-44,Increase Sales,15 Days,Facebook,0.04,$500.00,5.93,Los Angeles,English,1414,5709,2,Food,07-05-2022,Epicurean Edge
195683,Women 35-44,Market Expansion,15 Days,Twitter,0.1,$500.00,4.79,Austin,French,1414,5710,4,Health,13-11-2022,Vigor Valley
412373,Women 25-34,Increase Sales,15 Days,Instagram,0.03,$500.00,6.81,Miami,French,1415,5710,6,Fashion,18-07-2022,Glam Garments
588843,Men 18-24,Product Launch,15 Days,Instagram,0.14,$500.00,7.99,Los Angeles,Spanish,1415,5710,10,Home,22-04-2022,Domestic Dream
161306,Men 35-44,Market Expansion,15 Days,Instagram,0.04,$500.00,2.29,New York,French,1415,5711,5,Health,01-09-2022,Aura Align
106953,Women 35-44,Increase Sales,15 Days,Twitter,0.1,$500.00,6.15,New York,English,1415,5711,1,Technology,18-05-2022,NexGen Nerds
323096,Men 18-24,Market Expansion,15 Days,Instagram,0.08,$500.00,4.52,Austin,French,1415,5712,3,Health,20-05-2022,Fitness Front
366037,Men 35-44,Brand Awareness,15 Days,Instagram,0.08,$500.00,2.77,Las Vegas,French,1415,5712,9,Food,18-10-2022,Savor Street
236647,Men 45-60,Product Launch,15 Days,Twitter,0.03,$500.00,1.89,Los Angeles,French,1415,5712,4,Home,03-11-2022,Furnish Fine
563871,Men 35-44,Product Launch,15 Days,Instagram,0.02,$500.00,0.55,Miami,English,1416,5713,3,Home,04-11-2022,Cozy Corners
951914,Men 45-60,Increase Sales,15 Days,Pinterest,0.09,$500.00,0.109035831,Miami,Spanish,831,3688,1,Technology,24-08-2022,Silicon Saga
722812,Women 25-34,Increase Sales,15 Days,Twitter,0.15,$500.00,2.92,Los Angeles,Spanish,1416,5714,5,Food,31-12-2022,Palate Paradise
424250,Men 35-44,Increase Sales,15 Days,Pinterest,0.02,$500.00,0.448655632,New York,Spanish,831,3689,1,Home,24-12-2022,Hearth Harmony
887791,Men 25-34,Brand Awareness,15 Days,Pinterest,0.08,$500.00,1.068908637,Los Angeles,English,831,3689,1,Fashion,17-06-2022,Fiber Fashion
303154,Men 45-60,Brand Awareness,15 Days,Pinterest,0.09,$500.00,1.169007104,Las Vegas,French,831,3689,1,Home,24-11-2022,Domestic Dream
613824,Women 25-34,Increase Sales,15 Days,Instagram,0.07,$500.00,7.41,Austin,English,1416,5715,9,Technology,28-11-2022,Silicon Saga
446337,Women 35-44,Brand Awareness,15 Days,Instagram,0.03,$500.00,3.77,Las Vegas,Spanish,1416,5715,9,Health,03-07-2022,Fitness Front
793041,Women 25-34,Increase Sales,15 Days,Instagram,0.04,$500.00,6.1,Los Angeles,French,1417,5716,5,Technology,22-10-2022,Cyber Circuit
504119,Women 25-34,Market Expansion,15 Days,Twitter,0.02,$500.00,5.49,Las Vegas,English,1417,5716,5,Technology,12-10-2022,Quantum Quirks
331643,Women 45-60,Brand Awareness,15 Days,Facebook,0.03,$500.00,4.8,New York,Spanish,1417,5717,4,Technology,23-06-2022,Pixel Pioneers
777090,All Ages,Increase Sales,15 Days,Pinterest,0.07,$500.00,0.875861592,New York,English,832,3691,1,Health,07-03-2022,Vigor Valley
658407,Men 25-34,Brand Awareness,15 Days,Pinterest,0.1,$500.00,1.095720726,Las Vegas,French,832,3691,1,Technology,17-12-2022,Cyber Circuit
829692,Men 25-34,Product Launch,15 Days,Instagram,0.02,$500.00,7.19,Las Vegas,English,1417,5718,4,Food,02-12-2022,Feast Flavors
838654,Women 35-44,Brand Awareness,15 Days,Instagram,0.09,$500.00,3.47,Los Angeles,Spanish,1417,5718,10,Food,08-02-2022,Gastronomy Guild
953966,Men 35-44,Increase Sales,15 Days,Instagram,0.02,$500.00,5.11,Los Angeles,Spanish,1417,5719,8,Home,09-03-2022,Furnish Fine
927972,Men 18-24,Brand Awareness,15 Days,Facebook,0.04,$500.00,2.39,Las Vegas,Spanish,1418,5719,5,Food,24-03-2022,Savor Street
552352,Women 25-34,Product Launch,15 Days,Instagram,0.13,$500.00,3.84,New York,French,1418,5719,4,Home,10-11-2022,Dwell Delight
208485,Men 35-44,Increase Sales,15 Days,Twitter,0.12,$500.00,2.65,Los Angeles,French,1418,5720,10,Home,06-09-2022,Furnish Fine
471335,Men 45-60,Product Launch,15 Days,Twitter,0.01,$500.00,1.98,Los Angeles,English,1418,5720,2,Food,16-01-2022,Dine Divine
791332,All Ages,Increase Sales,15 Days,Twitter,0.12,$500.00,3.61,Miami,French,1418,5721,3,Food,15-09-2022,Feast Flavors
311648,All Ages,Product Launch,15 Days,Twitter,0.02,$500.00,3.06,New York,English,1418,5721,10,Fashion,18-10-2022,Runway Rebels
320581,Men 45-60,Product Launch,15 Days,Facebook,0.15,$500.00,6.37,Las Vegas,French,1418,5721,9,Home,29-01-2022,Dwell Delight
315958,Men 18-24,Increase Sales,15 Days,Instagram,0.06,$500.00,7.58,Las Vegas,English,1419,5722,3,Technology,05-12-2022,Code Crafters
991697,Women 25-34,Brand Awareness,15 Days,Pinterest,0.15,$500.00,0.014299781,Los Angeles,Spanish,833,3694,1,Food,15-03-2022,Savor Street
544493,Men 45-60,Market Expansion,15 Days,Facebook,0.1,$500.00,3.05,Austin,French,1419,5722,1,Fashion,04-10-2022,Mode Maven
668840,Women 35-44,Brand Awareness,15 Days,Pinterest,0.13,$500.00,0.770400706,New York,French,833,3695,1,Home,30-09-2022,Dwell Delight
534202,Women 45-60,Product Launch,15 Days,Facebook,0.04,$500.00,2.85,New York,French,1419,5723,2,Food,25-06-2022,Nosh Nirvana
144764,Men 25-34,Brand Awareness,15 Days,Instagram,0.05,$500.00,7.19,Las Vegas,Spanish,1419,5724,10,Technology,20-07-2022,Innovate Infinity
942931,Women 18-24,Increase Sales,15 Days,Facebook,0.11,$500.00,0.52,Austin,French,1419,5724,1,Fashion,01-06-2022,Vogue Visions
925495,Men 18-24,Increase Sales,15 Days,Pinterest,0.02,$500.00,1.279830408,Las Vegas,English,833,3695,1,Food,07-12-2022,Feast Flavors
824394,Men 25-34,Brand Awareness,15 Days,Instagram,0.08,$500.00,0.4,New York,French,1420,5725,9,Food,11-03-2022,Bistro Bliss
253701,Women 35-44,Brand Awareness,15 Days,Pinterest,0.14,$500.00,0.175172318,Miami,English,834,3696,1,Health,19-05-2022,Fitness Front
262193,Men 18-24,Brand Awareness,15 Days,Pinterest,0.09,$500.00,1.220843811,Las Vegas,English,834,3696,1,Technology,16-11-2022,Code Crafters
562692,Women 35-44,Market Expansion,15 Days,Twitter,0.03,$500.00,5.21,Los Angeles,Spanish,1420,5726,4,Home,09-11-2022,Living Luxe
971098,Men 45-60,Increase Sales,15 Days,Facebook,0.03,$500.00,4.85,Los Angeles,English,1420,5726,9,Health,07-11-2022,Pulse Point
358128,Women 18-24,Increase Sales,15 Days,Pinterest,0.09,$500.00,1.378141403,Austin,English,834,3697,1,Fashion,19-05-2022,Vogue Visions
474160,All Ages,Brand Awareness,15 Days,Twitter,0.08,$500.00,0.74,New York,English,1420,5727,6,Fashion,09-08-2022,Runway Rebels
687765,Men 35-44,Market Expansion,15 Days,Instagram,0.12,$500.00,6.75,Las Vegas,French,1421,5728,8,Fashion,22-11-2022,Fiber Fashion
834234,Women 25-34,Market Expansion,15 Days,Twitter,0.1,$500.00,0.77,Austin,English,1421,5728,3,Fashion,05-11-2022,Chic Couture
797831,Women 35-44,Increase Sales,15 Days,Twitter,0.04,$500.00,3.1,New York,French,1421,5728,6,Food,06-10-2022,Feast Flavors
131218,Men 35-44,Brand Awareness,15 Days,Facebook,0.11,$500.00,5.76,New York,French,1421,5729,7,Technology,02-09-2022,Quantum Quirks
671680,Men 25-34,Market Expansion,15 Days,Facebook,0.08,$500.00,4.9,Los Angeles,Spanish,1421,5729,7,Home,11-08-2022,Homely Haven
220266,Men 45-60,Increase Sales,15 Days,Pinterest,0.08,$500.00,0.339619801,Las Vegas,French,834,3699,1,Fashion,28-05-2022,Silk & Style
242468,Women 25-34,Product Launch,15 Days,Pinterest,0.11,$500.00,0.938423134,Las Vegas,English,834,3699,1,Health,10-08-2022,Balance Beam
848131,Women 35-44,Product Launch,15 Days,Pinterest,0.15,$500.00,0.055411652,New York,Spanish,834,3699,1,Food,21-11-2022,Gourmet Grove
384206,Men 18-24,Increase Sales,15 Days,Facebook,0.14,$500.00,4.58,Los Angeles,French,1422,5731,9,Health,29-05-2022,Aura Align
774776,Men 45-60,Product Launch,15 Days,Pinterest,0.05,$500.00,1.313792388,Miami,English,835,3700,1,Home,17-09-2022,Cozy Corners
279610,Women 35-44,Increase Sales,15 Days,Instagram,0.09,$500.00,7.27,Austin,Spanish,1422,5731,5,Health,08-10-2022,Pulse Point
186777,Men 25-34,Increase Sales,15 Days,Twitter,0.02,$500.00,0.37,New York,English,1422,5732,5,Food,15-05-2022,Culinary Quest
684875,Women 45-60,Increase Sales,15 Days,Facebook,0.12,$500.00,1.63,Austin,English,1422,5732,5,Home,02-10-2022,Dwell Delight
591345,Men 25-34,Brand Awareness,15 Days,Instagram,0.15,$500.00,1.35,Los Angeles,English,1422,5733,2,Technology,10-04-2022,Giga Geeks
698520,All Ages,Brand Awareness,15 Days,Twitter,0.14,$500.00,3.18,Las Vegas,Spanish,1422,5733,10,Health,12-01-2022,Wellness Waves
490737,Men 35-44,Increase Sales,15 Days,Twitter,0.06,$500.00,6.07,Austin,French,1422,5733,9,Home,02-03-2022,Homely Haven
434583,Men 35-44,Product Launch,15 Days,Twitter,0.1,$500.00,4.14,New York,French,1423,5734,10,Fashion,03-04-2022,Trend Tailors
152535,Women 45-60,Market Expansion,15 Days,Pinterest,0.15,$500.00,1.147557433,Miami,French,835,3702,1,Fashion,04-07-2022,Runway Rebels
618943,All Ages,Market Expansion,15 Days,Pinterest,0.06,$500.00,0.114398249,Los Angeles,French,835,3702,1,Food,31-03-2022,Palate Paradise
287138,Women 35-44,Market Expansion,15 Days,Twitter,0.07,$500.00,3.91,Los Angeles,Spanish,1423,5735,8,Home,18-07-2022,Domestic Dream
638080,Men 35-44,Market Expansion,15 Days,Instagram,0.06,$500.00,6.56,Las Vegas,English,1423,5735,9,Home,05-04-2022,Nest Neat
997531,Women 18-24,Brand Awareness,15 Days,Pinterest,0.14,$500.00,1.317367333,New York,French,835,3703,1,Technology,28-07-2022,Quantum Quirks
925557,Men 35-44,Market Expansion,15 Days,Pinterest,0.09,$500.00,1.079633473,Miami,English,835,3703,1,Home,01-11-2022,Cozy Corners
158175,All Ages,Brand Awareness,15 Days,Twitter,0.11,$500.00,5.99,Austin,Spanish,1424,5737,3,Technology,01-08-2022,Tech Titans
854380,Men 18-24,Market Expansion,15 Days,Facebook,0.05,$500.00,3.35,Los Angeles,English,1424,5737,8,Fashion,29-10-2022,Vogue Visions
436208,Women 25-34,Increase Sales,15 Days,Twitter,0.04,$500.00,2.97,New York,English,1424,5737,1,Technology,31-10-2022,Quantum Quirks
221665,Women 35-44,Product Launch,15 Days,Twitter,0.08,$500.00,4.64,Las Vegas,French,1424,5738,4,Food,24-12-2022,Bistro Bliss
637447,Men 35-44,Market Expansion,15 Days,Instagram,0.05,$500.00,1.77,Miami,Spanish,1424,5738,10,Food,25-12-2022,Gourmet Grove
934917,Women 35-44,Product Launch,15 Days,Facebook,0.07,$500.00,3.77,Los Angeles,French,1424,5738,6,Fashion,25-11-2022,Chic Couture
516148,Women 25-34,Brand Awareness,15 Days,Facebook,0.06,$500.00,5.9,Los Angeles,French,1424,5739,1,Fashion,24-06-2022,Trend Tailors
415259,Men 45-60,Market Expansion,15 Days,Twitter,0.1,$500.00,0.92,New York,Spanish,1424,5739,9,Fashion,14-04-2022,Glam Garments
376674,All Ages,Market Expansion,15 Days,Instagram,0.12,$500.00,0.1,New York,English,1425,5740,10,Health,16-02-2022,Elixir Essence
199937,Men 35-44,Brand Awareness,15 Days,Facebook,0.01,$500.00,6.36,Austin,Spanish,1425,5740,6,Fashion,18-01-2022,Mode Maven
869786,Women 18-24,Brand Awareness,15 Days,Twitter,0.15,$500.00,3.91,Los Angeles,French,1425,5740,8,Health,28-10-2022,Wellness Waves
526960,Women 25-34,Product Launch,15 Days,Twitter,0.02,$500.00,7.66,Austin,Spanish,1425,5741,2,Health,05-11-2022,Vigor Valley
153576,Men 25-34,Product Launch,15 Days,Pinterest,0.05,$500.00,0.359282,Austin,Spanish,836,3706,1,Fashion,13-02-2022,Attire Artistry
834208,Men 18-24,Product Launch,15 Days,Facebook,0.03,$500.00,6.49,Austin,French,1425,5742,3,Food,18-08-2022,Gourmet Grove
587123,Women 45-60,Product Launch,15 Days,Twitter,0.13,$500.00,2.11,Austin,Spanish,1425,5742,6,Fashion,05-03-2022,Trend Tailors
553469,Women 35-44,Market Expansion,15 Days,Instagram,0.13,$500.00,2.79,New York,Spanish,1426,5742,9,Health,24-09-2022,Elixir Essence
473555,Men 25-34,Brand Awareness,15 Days,Twitter,0.05,$500.00,5.66,New York,Spanish,1426,5743,5,Home,06-09-2022,Living Luxe
842462,Men 18-24,Brand Awareness,15 Days,Twitter,0.13,$500.00,7.18,Las Vegas,English,1426,5743,4,Home,14-09-2022,Dwell Delight
150531,All Ages,Brand Awareness,15 Days,Pinterest,0.03,$500.00,0.641702677,Miami,English,837,3708,1,Food,30-10-2022,Bistro Bliss
546087,Women 25-34,Product Launch,15 Days,Facebook,0.08,$500.00,2.86,Las Vegas,French,1426,5744,10,Technology,28-06-2022,Quantum Quirks
332738,All Ages,Brand Awareness,15 Days,Pinterest,0.09,$500.00,0.153722647,Las Vegas,English,837,3708,1,Home,23-07-2022,Hearth Harmony
786802,Men 35-44,Brand Awareness,15 Days,Pinterest,0.03,$500.00,0.614890587,Las Vegas,Spanish,837,3709,1,Health,13-07-2022,Balance Beam
107993,Women 18-24,Product Launch,15 Days,Twitter,0.04,$500.00,5.08,Los Angeles,French,1426,5745,4,Health,12-09-2022,Aura Align
458858,Men 45-60,Increase Sales,15 Days,Twitter,0.03,$500.00,5.07,Austin,English,1427,5745,7,Technology,05-12-2022,Cyber Circuit
967529,Men 45-60,Market Expansion,15 Days,Facebook,0.05,$500.00,3.58,Austin,English,1427,5746,8,Technology,13-11-2022,Code Crafters
352945,Men 45-60,Increase Sales,15 Days,Facebook,0.1,$500.00,1.8,Los Angeles,French,1427,5746,7,Home,25-01-2022,Homely Haven
905853,Women 45-60,Brand Awareness,15 Days,Facebook,0.11,$500.00,6.79,New York,English,1427,5747,8,Technology,11-06-2022,Giga Geeks
727845,Women 18-24,Brand Awareness,15 Days,Instagram,0.03,$500.00,3.97,Las Vegas,French,1427,5747,10,Food,23-12-2022,Epicurean Edge
656815,Women 45-60,Increase Sales,15 Days,Pinterest,0.02,$500.00,0.336044856,Los Angeles,English,838,3710,1,Home,16-09-2022,Dwell Delight
705302,Women 18-24,Market Expansion,15 Days,Twitter,0.08,$500.00,4.24,Los Angeles,Spanish,1427,5748,6,Fashion,24-09-2022,Vogue Visions
269159,Men 18-24,Increase Sales,15 Days,Instagram,0.1,$500.00,5.23,New York,French,1427,5748,1,Food,09-06-2022,Epicurean Edge
723256,Women 35-44,Market Expansion,15 Days,Twitter,0.04,$500.00,1.13,Las Vegas,French,1428,5749,5,Health,26-05-2022,Vital Vigor
695620,Women 35-44,Brand Awareness,15 Days,Instagram,0.08,$500.00,0.6,Los Angeles,English,1428,5749,8,Fashion,10-12-2022,Style Sphere
693892,Men 18-24,Increase Sales,15 Days,Pinterest,0.05,$500.00,0.636340259,New York,French,838,3711,1,Food,19-04-2022,Gourmet Grove
427759,Men 18-24,Market Expansion,15 Days,Instagram,0.1,$500.00,7.74,Austin,English,1428,5750,9,Food,17-06-2022,Palate Paradise
760704,Women 25-34,Market Expansion,15 Days,Facebook,0.09,$500.00,5.62,Los Angeles,French,1428,5750,9,Health,01-09-2022,Pulse Point
573989,Women 18-24,Increase Sales,15 Days,Instagram,0.05,$500.00,1.76,Miami,French,1428,5751,4,Technology,14-05-2022,Pixel Pioneers
461477,Men 18-24,Brand Awareness,15 Days,Pinterest,0.06,$500.00,1.118957871,Miami,English,838,3713,1,Home,07-10-2022,Domestic Dream
813236,Men 18-24,Brand Awareness,15 Days,Facebook,0.03,$500.00,3.08,New York,Spanish,1429,5751,9,Food,27-11-2022,Palate Paradise
844351,Women 25-34,Market Expansion,15 Days,Pinterest,0.09,$500.00,1.008134567,Miami,Spanish,839,3713,1,Fashion,28-01-2022,Trend Tailors
869273,Women 45-60,Market Expansion,15 Days,Pinterest,0.14,$500.00,0.818662468,New York,English,839,3713,1,Health,26-12-2022,Vigor Valley
498689,Women 45-60,Brand Awareness,15 Days,Pinterest,0.03,$500.00,1.294130189,Las Vegas,French,839,3714,1,Fashion,12-06-2022,Mode Maven
316891,Men 35-44,Product Launch,15 Days,Instagram,0.03,$500.00,7.7,Los Angeles,English,1429,5753,10,Home,27-04-2022,Dwell Delight
696267,All Ages,Increase Sales,15 Days,Instagram,0.08,$500.00,5.32,Austin,French,1429,5753,10,Food,10-02-2022,Gastronomy Guild
875872,Women 25-34,Brand Awareness,15 Days,Twitter,0.1,$500.00,4.33,Las Vegas,French,1429,5754,6,Fashion,10-05-2022,Vogue Visions
752105,Men 18-24,Brand Awareness,15 Days,Facebook,0.06,$500.00,7.73,Austin,Spanish,1429,5754,5,Fashion,06-01-2022,Mode Maven
978705,Men 25-34,Increase Sales,15 Days,Facebook,0.06,$500.00,4.41,Los Angeles,French,1430,5754,8,Health,26-08-2022,Pulse Point
888064,All Ages,Market Expansion,15 Days,Twitter,0.04,$500.00,6.67,Miami,Spanish,1430,5755,2,Fashion,31-05-2022,Glam Garments
459102,Women 18-24,Increase Sales,15 Days,Facebook,0.13,$500.00,2.56,New York,English,1430,5755,6,Fashion,06-12-2022,Attire Artistry
843243,Men 18-24,Product Launch,15 Days,Instagram,0.06,$500.00,7.68,Austin,Spanish,1430,5756,3,Food,24-06-2022,Dine Divine
935151,Women 18-24,Brand Awareness,15 Days,Twitter,0.14,$500.00,1.41,Los Angeles,English,1430,5756,1,Home,02-09-2022,Nest Neat
803082,Women 18-24,Product Launch,15 Days,Facebook,0.04,$500.00,7.95,New York,English,1430,5756,9,Fashion,22-10-2022,Vogue Visions
419852,Men 45-60,Brand Awareness,15 Days,Facebook,0.12,$500.00,5.12,Austin,English,1430,5757,1,Food,20-11-2022,Culinary Quest
223886,Women 35-44,Increase Sales,15 Days,Pinterest,0.05,$500.00,0.827599831,Miami,English,840,3716,1,Technology,22-06-2022,Tech Titans
832800,Men 45-60,Product Launch,15 Days,Pinterest,0.04,$500.00,0.473680249,Miami,French,840,3717,1,Home,19-09-2022,Homely Haven
739375,Men 25-34,Brand Awareness,15 Days,Instagram,0.13,$500.00,6.61,Los Angeles,Spanish,1431,5758,6,Food,05-10-2022,Gastronomy Guild
369457,Women 45-60,Brand Awareness,15 Days,Instagram,0.15,$500.00,6.65,New York,English,1431,5758,7,Food,05-01-2022,Gastronomy Guild
568152,Women 45-60,Product Launch,15 Days,Instagram,0.04,$500.00,3.56,Las Vegas,English,1431,5759,3,Home,26-04-2022,Domestic Dream
565507,All Ages,Increase Sales,15 Days,Instagram,0.1,$500.00,7.48,Las Vegas,French,1431,5759,8,Home,01-04-2022,Furnish Fine
865588,Women 18-24,Increase Sales,15 Days,Facebook,0.04,$500.00,2.24,Austin,Spanish,1431,5760,4,Fashion,31-03-2022,Runway Rebels
725297,Women 35-44,Brand Awareness,15 Days,Twitter,0.03,$500.00,5.62,Miami,French,1431,5760,9,Technology,30-06-2022,Gadget Giants
613698,All Ages,Increase Sales,15 Days,Facebook,0.05,$500.00,1.88,Austin,English,1432,5760,2,Health,30-08-2022,Wellness Waves
142335,Men 18-24,Market Expansion,15 Days,Twitter,0.15,$500.00,3.27,Los Angeles,French,1432,5761,8,Fashion,09-09-2022,Fiber Fashion
530587,Men 25-34,Brand Awareness,15 Days,Facebook,0.08,$500.00,2.53,Austin,Spanish,1432,5761,8,Home,02-04-2022,Living Luxe
